,Coluna1,DataExcel,SetorIndustrial,UF,Regiao,Consumo,DataVersao
5640,20250601,2025-06-01,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS",PR,Sul,"22973,386",23/02/2026
5641,20250601,2025-06-01,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS",RJ,Sudeste,"15113,691",23/02/2026
5642,20250601,2025-06-01,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS",RN,Nordeste,59,23/02/2026
5643,20250601,2025-06-01,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS",RO,Norte,"122,321",23/02/2026
5644,20250601,2025-06-01,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS",RR,Norte,"3,089",23/02/2026
5645,20250601,2025-06-01,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS",RS,Sul,"60692,063",23/02/2026
5646,20250601,2025-06-01,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS",SC,Sul,"26576,728",23/02/2026
5647,20250601,2025-06-01,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS",SE,Nordeste,"3285,751",23/02/2026
5648,20250601,2025-06-01,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS",SP,Sudeste,"150593,727",23/02/2026
5649,20250601,2025-06-01,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS",TO,Norte,"44,381",23/02/2026
5650,20250601,2025-06-01,"26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",AL,Nordeste,"0,011",23/02/2026
5651,20250601,2025-06-01,"26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",AM,Norte,26723,23/02/2026
5652,20250601,2025-06-01,"26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",AP,Norte,"0,917",23/02/2026
5653,20250601,2025-06-01,"26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",BA,Nordeste,201,23/02/2026
5654,20250601,2025-06-01,"26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",CE,Nordeste,"41,7",23/02/2026
5655,20250601,2025-06-01,"26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",ES,Sudeste,"31,971",23/02/2026
5656,20250601,2025-06-01,"26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",GO,Centro-Oeste,25,23/02/2026
5657,20250601,2025-06-01,"26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",MA,Nordeste,"2,723",23/02/2026
5658,20250601,2025-06-01,"26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",MG,Sudeste,"3672,516",23/02/2026
5659,20250601,2025-06-01,"26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",MS,Centro-Oeste,"2,166",23/02/2026
5660,20250601,2025-06-01,"26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",MT,Centro-Oeste,"9,311",23/02/2026
5661,20250601,2025-06-01,"26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",PA,Norte,"9,784",23/02/2026
5662,20250601,2025-06-01,"26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",PB,Nordeste,"18,43",23/02/2026
5663,20250601,2025-06-01,"26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",PE,Nordeste,"11,793",23/02/2026
5664,20250601,2025-06-01,"26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",PR,Sul,2171,23/02/2026
5665,20250601,2025-06-01,"26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",RJ,Sudeste,"661,8",23/02/2026
5666,20250601,2025-06-01,"26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",RO,Norte,"0,705",23/02/2026
5667,20250601,2025-06-01,"26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",RR,Norte,"106,772",23/02/2026
5668,20250601,2025-06-01,"26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",RS,Sul,"7378,613",23/02/2026
5669,20250601,2025-06-01,"26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",SC,Sul,"3194,487",23/02/2026
5670,20250601,2025-06-01,"26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",SE,Nordeste,"4,428",23/02/2026
5671,20250601,2025-06-01,"26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",SP,Sudeste,"21262,665",23/02/2026
5672,20250601,2025-06-01,"26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",TO,Norte,"0,265",23/02/2026
5673,20250601,2025-06-01,"27 - FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS",AC,Norte,"0,295",23/02/2026
5674,20250601,2025-06-01,"27 - FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS",AL,Nordeste,"219,309",23/02/2026
5675,20250601,2025-06-01,"27 - FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS",AM,Norte,10378,23/02/2026
5676,20250601,2025-06-01,"27 - FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS",BA,Nordeste,2655,23/02/2026
5677,20250601,2025-06-01,"27 - FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS",CE,Nordeste,"3073,818",23/02/2026
5678,20250601,2025-06-01,"27 - FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS",ES,Sudeste,"3603,137",23/02/2026
5679,20250601,2025-06-01,"27 - FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS",GO,Centro-Oeste,585,23/02/2026
5680,20250601,2025-06-01,"27 - FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS",MA,Nordeste,"26,749",23/02/2026
5681,20250601,2025-06-01,"27 - FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS",MG,Sudeste,"20174,033",23/02/2026
5682,20250601,2025-06-01,"27 - FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS",MS,Centro-Oeste,"1643,092",23/02/2026
5683,20250601,2025-06-01,"27 - FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS",MT,Centro-Oeste,"862,654",23/02/2026
5684,20250601,2025-06-01,"27 - FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS",PA,Norte,"3459,436",23/02/2026
5685,20250601,2025-06-01,"27 - FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS",PB,Nordeste,"249,92",23/02/2026
5686,20250601,2025-06-01,"27 - FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS",PE,Nordeste,"7896,435",23/02/2026
5687,20250601,2025-06-01,"27 - FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS",PI,Nordeste,"82,61",23/02/2026
5688,20250601,2025-06-01,"27 - FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS",PR,Sul,"18130,898",23/02/2026
5689,20250601,2025-06-01,"27 - FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS",RJ,Sudeste,"1670,522",23/02/2026
5690,20250601,2025-06-01,"27 - FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS",RN,Nordeste,26,23/02/2026
5691,20250601,2025-06-01,"27 - FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS",RO,Norte,"2,11",23/02/2026
5692,20250601,2025-06-01,"27 - FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS",RR,Norte,"0,1",23/02/2026
5693,20250601,2025-06-01,"27 - FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS",RS,Sul,"7641,504",23/02/2026
5694,20250601,2025-06-01,"27 - FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS",SC,Sul,"30329,199",23/02/2026
5695,20250601,2025-06-01,"27 - FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS",SE,Nordeste,"468,499",23/02/2026
5696,20250601,2025-06-01,"27 - FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS",SP,Sudeste,"78502,497",23/02/2026
5697,20250601,2025-06-01,"27 - FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS",TO,Norte,"0,22",23/02/2026
5698,20250601,2025-06-01,28 - FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,AL,Nordeste,"38,757",23/02/2026
5699,20250601,2025-06-01,28 - FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,AM,Norte,6609,23/02/2026
5700,20250601,2025-06-01,28 - FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,AP,Norte,"19,351",23/02/2026
5701,20250601,2025-06-01,28 - FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,BA,Nordeste,1187,23/02/2026
5702,20250601,2025-06-01,28 - FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,CE,Nordeste,"414,167",23/02/2026
5703,20250601,2025-06-01,28 - FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,DF,Centro-Oeste,"2,875",23/02/2026
5704,20250601,2025-06-01,28 - FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,ES,Sudeste,"798,495",23/02/2026
5705,20250601,2025-06-01,28 - FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,GO,Centro-Oeste,1808,23/02/2026
5706,20250601,2025-06-01,28 - FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,MA,Nordeste,"16,132",23/02/2026
5707,20250601,2025-06-01,28 - FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,MG,Sudeste,"9296,696",23/02/2026
5708,20250601,2025-06-01,28 - FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,MS,Centro-Oeste,"371,836",23/02/2026
5709,20250601,2025-06-01,28 - FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,MT,Centro-Oeste,"421,658",23/02/2026
5710,20250601,2025-06-01,28 - FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,PA,Norte,"164,362",23/02/2026
5711,20250601,2025-06-01,28 - FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,PB,Nordeste,"77,915",23/02/2026
5712,20250601,2025-06-01,28 - FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,PE,Nordeste,"1691,071",23/02/2026
5713,20250601,2025-06-01,28 - FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,PI,Nordeste,14,23/02/2026
5714,20250601,2025-06-01,28 - FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,PR,Sul,"15212,304",23/02/2026
5715,20250601,2025-06-01,28 - FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,RJ,Sudeste,"7813,81",23/02/2026
5716,20250601,2025-06-01,28 - FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,RN,Nordeste,29,23/02/2026
5717,20250601,2025-06-01,28 - FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,RO,Norte,"16,871",23/02/2026
5718,20250601,2025-06-01,28 - FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,RR,Norte,"27,089",23/02/2026
5719,20250601,2025-06-01,28 - FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,RS,Sul,"38512,358",23/02/2026
5720,20250601,2025-06-01,28 - FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,SC,Sul,"52974,368",23/02/2026
5721,20250601,2025-06-01,28 - FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,SE,Nordeste,"1,417",23/02/2026
5722,20250601,2025-06-01,28 - FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,SP,Sudeste,"116453,548",23/02/2026
5723,20250601,2025-06-01,28 - FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,TO,Norte,"5,55",23/02/2026
5724,20250601,2025-06-01,"29 - FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS",AC,Norte,"1,253",23/02/2026
5725,20250601,2025-06-01,"29 - FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS",AL,Nordeste,"19,136",23/02/2026
5726,20250601,2025-06-01,"29 - FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS",AM,Norte,7331,23/02/2026
5727,20250601,2025-06-01,"29 - FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS",BA,Nordeste,906,23/02/2026
5728,20250601,2025-06-01,"29 - FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS",CE,Nordeste,"7262,536",23/02/2026
5729,20250601,2025-06-01,"29 - FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS",DF,Centro-Oeste,"8,013",23/02/2026
5730,20250601,2025-06-01,"29 - FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS",ES,Sudeste,"1698,151",23/02/2026
5731,20250601,2025-06-01,"29 - FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS",GO,Centro-Oeste,4969,23/02/2026
5732,20250601,2025-06-01,"29 - FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS",MA,Nordeste,"5,868",23/02/2026
5733,20250601,2025-06-01,"29 - FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS",MG,Sudeste,"86970,871",23/02/2026
5734,20250601,2025-06-01,"29 - FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS",MS,Centro-Oeste,"31,783",23/02/2026
5735,20250601,2025-06-01,"29 - FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS",MT,Centro-Oeste,"53,334",23/02/2026
5736,20250601,2025-06-01,"29 - FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS",PA,Norte,"11,74",23/02/2026
5737,20250601,2025-06-01,"29 - FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS",PB,Nordeste,"80,667",23/02/2026
5738,20250601,2025-06-01,"29 - FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS",PE,Nordeste,"23510,411",23/02/2026
5739,20250601,2025-06-01,"29 - FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS",PI,Nordeste,"16,88",23/02/2026
5740,20250601,2025-06-01,"29 - FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS",PR,Sul,"47463,039",23/02/2026
5741,20250601,2025-06-01,"29 - FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS",RJ,Sudeste,"14355,435",23/02/2026
5742,20250601,2025-06-01,"29 - FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS",RN,Nordeste,15,23/02/2026
5743,20250601,2025-06-01,"29 - FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS",RO,Norte,"16,584",23/02/2026
5744,20250601,2025-06-01,"29 - FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS",RR,Norte,"0,444",23/02/2026
5745,20250601,2025-06-01,"29 - FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS",RS,Sul,"49621,584",23/02/2026
5746,20250601,2025-06-01,"29 - FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS",SC,Sul,"11720,816",23/02/2026
5747,20250601,2025-06-01,"29 - FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS",SE,Nordeste,"146,155",23/02/2026
5748,20250601,2025-06-01,"29 - FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS",SP,Sudeste,"313706,871",23/02/2026
5749,20250601,2025-06-01,"29 - FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS",TO,Norte,"8,2",23/02/2026
5750,20250601,2025-06-01,"30 - FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES",AC,Norte,"0,264",23/02/2026
5751,20250601,2025-06-01,"30 - FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES",AL,Nordeste,"9,121",23/02/2026
5752,20250601,2025-06-01,"30 - FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES",AM,Norte,20747,23/02/2026
5753,20250601,2025-06-01,"30 - FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES",AP,Norte,"1,588",23/02/2026
5754,20250601,2025-06-01,"30 - FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES",BA,Nordeste,365,23/02/2026
5755,20250601,2025-06-01,"30 - FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES",CE,Nordeste,"131,309",23/02/2026
5756,20250601,2025-06-01,"30 - FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES",ES,Sudeste,"1616,259",23/02/2026
5757,20250601,2025-06-01,"30 - FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES",GO,Centro-Oeste,20,23/02/2026
5758,20250601,2025-06-01,"30 - FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES",MA,Nordeste,"46,752",23/02/2026
5759,20250601,2025-06-01,"30 - FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES",MG,Sudeste,"716,577",23/02/2026
5760,20250601,2025-06-01,"30 - FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES",MS,Centro-Oeste,"1,532",23/02/2026
5761,20250601,2025-06-01,"30 - FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES",MT,Centro-Oeste,"15,408",23/02/2026
5762,20250601,2025-06-01,"30 - FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES",PA,Norte,"254,37",23/02/2026
5763,20250601,2025-06-01,"30 - FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES",PB,Nordeste,"0,622",23/02/2026
5764,20250601,2025-06-01,"30 - FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES",PE,Nordeste,"3925,722",23/02/2026
5765,20250601,2025-06-01,"30 - FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES",PI,Nordeste,"118,98",23/02/2026
5766,20250601,2025-06-01,"30 - FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES",PR,Sul,2178,23/02/2026
5767,20250601,2025-06-01,"30 - FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES",RJ,Sudeste,"6843,101",23/02/2026
5768,20250601,2025-06-01,"30 - FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES",RO,Norte,"157,301",23/02/2026
5769,20250601,2025-06-01,"30 - FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES",RS,Sul,"2364,526",23/02/2026
5770,20250601,2025-06-01,"30 - FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES",SC,Sul,"1899,509",23/02/2026
5771,20250601,2025-06-01,"30 - FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES",SE,Nordeste,"2,346",23/02/2026
5772,20250601,2025-06-01,"30 - FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES",SP,Sudeste,"19549,405",23/02/2026
5773,20250601,2025-06-01,"30 - FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES",TO,Norte,"2,145",23/02/2026
5774,20250601,2025-06-01,31 - FABRICAÇÃO DE MÓVEIS,AC,Norte,"12,724",23/02/2026
5775,20250601,2025-06-01,31 - FABRICAÇÃO DE MÓVEIS,AL,Nordeste,"91,903",23/02/2026
5776,20250601,2025-06-01,31 - FABRICAÇÃO DE MÓVEIS,AM,Norte,323,23/02/2026
5777,20250601,2025-06-01,31 - FABRICAÇÃO DE MÓVEIS,AP,Norte,"42,879",23/02/2026
5778,20250601,2025-06-01,31 - FABRICAÇÃO DE MÓVEIS,BA,Nordeste,1800,23/02/2026
5779,20250601,2025-06-01,31 - FABRICAÇÃO DE MÓVEIS,CE,Nordeste,"1286,414",23/02/2026
5780,20250601,2025-06-01,31 - FABRICAÇÃO DE MÓVEIS,DF,Centro-Oeste,"112,658",23/02/2026
5781,20250601,2025-06-01,31 - FABRICAÇÃO DE MÓVEIS,ES,Sudeste,"3482,023",23/02/2026
5782,20250601,2025-06-01,31 - FABRICAÇÃO DE MÓVEIS,GO,Centro-Oeste,"1292,621",23/02/2026
5783,20250601,2025-06-01,31 - FABRICAÇÃO DE MÓVEIS,MA,Nordeste,"104,307",23/02/2026
5784,20250601,2025-06-01,31 - FABRICAÇÃO DE MÓVEIS,MG,Sudeste,"11699,368",23/02/2026
5785,20250601,2025-06-01,31 - FABRICAÇÃO DE MÓVEIS,MS,Centro-Oeste,"187,621",23/02/2026
5786,20250601,2025-06-01,31 - FABRICAÇÃO DE MÓVEIS,MT,Centro-Oeste,"267,465",23/02/2026
5787,20250601,2025-06-01,31 - FABRICAÇÃO DE MÓVEIS,PA,Norte,"1021,395",23/02/2026
5788,20250601,2025-06-01,31 - FABRICAÇÃO DE MÓVEIS,PB,Nordeste,"309,18",23/02/2026
5789,20250601,2025-06-01,31 - FABRICAÇÃO DE MÓVEIS,PE,Nordeste,"1177,421",23/02/2026
5790,20250601,2025-06-01,31 - FABRICAÇÃO DE MÓVEIS,PI,Nordeste,"270,71",23/02/2026
5791,20250601,2025-06-01,31 - FABRICAÇÃO DE MÓVEIS,PR,Sul,"21917,771",23/02/2026
5792,20250601,2025-06-01,31 - FABRICAÇÃO DE MÓVEIS,RJ,Sudeste,"481,432",23/02/2026
5793,20250601,2025-06-01,31 - FABRICAÇÃO DE MÓVEIS,RN,Nordeste,38,23/02/2026
5794,20250601,2025-06-01,31 - FABRICAÇÃO DE MÓVEIS,RO,Norte,"113,478",23/02/2026
5795,20250601,2025-06-01,31 - FABRICAÇÃO DE MÓVEIS,RR,Norte,"25,136",23/02/2026
5796,20250601,2025-06-01,31 - FABRICAÇÃO DE MÓVEIS,RS,Sul,"22365,216",23/02/2026
5797,20250601,2025-06-01,31 - FABRICAÇÃO DE MÓVEIS,SC,Sul,"13552,134",23/02/2026
5798,20250601,2025-06-01,31 - FABRICAÇÃO DE MÓVEIS,SE,Nordeste,"222,363",23/02/2026
5799,20250601,2025-06-01,31 - FABRICAÇÃO DE MÓVEIS,SP,Sudeste,"22862,111",23/02/2026
5800,20250601,2025-06-01,31 - FABRICAÇÃO DE MÓVEIS,TO,Norte,"20,493",23/02/2026
5801,20250601,2025-06-01,32 - FABRICAÇÃO DE PRODUTOS DIVERSOS,AC,Norte,"1,29",23/02/2026
5802,20250601,2025-06-01,32 - FABRICAÇÃO DE PRODUTOS DIVERSOS,AL,Nordeste,"159,222",23/02/2026
5803,20250601,2025-06-01,32 - FABRICAÇÃO DE PRODUTOS DIVERSOS,AM,Norte,2208,23/02/2026
5804,20250601,2025-06-01,32 - FABRICAÇÃO DE PRODUTOS DIVERSOS,AP,Norte,"1,434",23/02/2026
5805,20250601,2025-06-01,32 - FABRICAÇÃO DE PRODUTOS DIVERSOS,BA,Nordeste,"205,1",23/02/2026
5806,20250601,2025-06-01,32 - FABRICAÇÃO DE PRODUTOS DIVERSOS,CE,Nordeste,"175,957",23/02/2026
5807,20250601,2025-06-01,32 - FABRICAÇÃO DE PRODUTOS DIVERSOS,ES,Sudeste,"592,43",23/02/2026
5808,20250601,2025-06-01,32 - FABRICAÇÃO DE PRODUTOS DIVERSOS,GO,Centro-Oeste,"2428,833",23/02/2026
5809,20250601,2025-06-01,32 - FABRICAÇÃO DE PRODUTOS DIVERSOS,MA,Nordeste,"557,609",23/02/2026
5810,20250601,2025-06-01,32 - FABRICAÇÃO DE PRODUTOS DIVERSOS,MG,Sudeste,"8932,277",23/02/2026
